"Notes"	"Residence State"	"Residence State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"20 years"	"20"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	14	498814	Unreliable
	"Indiana"	"18"	"20 years"	"20"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	11	498814	Unreliable
	"Indiana"	"18"	"21 years"	"21"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10	514672	Unreliable
	"Indiana"	"18"	"21 years"	"21"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	12	514672	Unreliable
	"Indiana"	"18"	"22 years"	"22"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	18	500523	Unreliable
	"Indiana"	"18"	"22 years"	"22"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	19	500523	Unreliable
	"Indiana"	"18"	"23 years"	"23"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	14	468674	Unreliable
	"Indiana"	"18"	"23 years"	"23"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	16	468674	Unreliable
	"Indiana"	"18"	"24 years"	"24"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10	450800	Unreliable
	"Indiana"	"18"	"24 years"	"24"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	15	450800	Unreliable
	"Indiana"	"18"	"25 years"	"25"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	21	444639	4.7
	"Indiana"	"18"	"25 years"	"25"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	11	444639	Unreliable
	"Indiana"	"18"	"25 years"	"25"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	16	444639	Unreliable
	"Indiana"	"18"	"26 years"	"26"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	18	445013	Unreliable
	"Indiana"	"18"	"26 years"	"26"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	10	445013	Unreliable
	"Indiana"	"18"	"26 years"	"26"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	25	445013	5.6
	"Indiana"	"18"	"27 years"	"27"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	28	446644	6.3
	"Indiana"	"18"	"27 years"	"27"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	11	446644	Unreliable
	"Indiana"	"18"	"27 years"	"27"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	32	446644	7.2
	"Indiana"	"18"	"27 years"	"27"	"#COVID-19 (U07.1)"	"GR113-137"	10	446644	Unreliable
	"Indiana"	"18"	"28 years"	"28"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	22	453826	4.8
	"Indiana"	"18"	"28 years"	"28"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	10	453826	Unreliable
	"Indiana"	"18"	"28 years"	"28"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	40	453826	8.8
	"Indiana"	"18"	"28 years"	"28"	"#COVID-19 (U07.1)"	"GR113-137"	10	453826	Unreliable
	"Indiana"	"18"	"29 years"	"29"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	37	460738	8.0
	"Indiana"	"18"	"29 years"	"29"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	10	460738	Unreliable
	"Indiana"	"18"	"29 years"	"29"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	39	460738	8.5
	"Indiana"	"18"	"29 years"	"29"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	14	460738	Unreliable
	"Indiana"	"18"	"29 years"	"29"	"#COVID-19 (U07.1)"	"GR113-137"	21	460738	4.6
	"Indiana"	"18"	"30 years"	"30"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	42	463602	9.1
	"Indiana"	"18"	"30 years"	"30"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	14	463602	Unreliable
	"Indiana"	"18"	"30 years"	"30"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	43	463602	9.3
	"Indiana"	"18"	"30 years"	"30"	"#COVID-19 (U07.1)"	"GR113-137"	21	463602	4.5
	"Indiana"	"18"	"31 years"	"31"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	36	457489	7.9
	"Indiana"	"18"	"31 years"	"31"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	12	457489	Unreliable
	"Indiana"	"18"	"31 years"	"31"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	44	457489	9.6
	"Indiana"	"18"	"31 years"	"31"	"#COVID-19 (U07.1)"	"GR113-137"	19	457489	Unreliable
	"Indiana"	"18"	"32 years"	"32"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	55	448085	12.3
	"Indiana"	"18"	"32 years"	"32"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	14	448085	Unreliable
	"Indiana"	"18"	"32 years"	"32"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	60	448085	13.4
	"Indiana"	"18"	"32 years"	"32"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	12	448085	Unreliable
	"Indiana"	"18"	"32 years"	"32"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	12	448085	Unreliable
	"Indiana"	"18"	"32 years"	"32"	"#COVID-19 (U07.1)"	"GR113-137"	17	448085	Unreliable
	"Indiana"	"18"	"33 years"	"33"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	62	434411	14.3
	"Indiana"	"18"	"33 years"	"33"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	23	434411	5.3
	"Indiana"	"18"	"33 years"	"33"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	61	434411	14.0
	"Indiana"	"18"	"33 years"	"33"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	11	434411	Unreliable
	"Indiana"	"18"	"33 years"	"33"	"#COVID-19 (U07.1)"	"GR113-137"	24	434411	5.5
	"Indiana"	"18"	"34 years"	"34"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	62	429334	14.4
	"Indiana"	"18"	"34 years"	"34"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	20	429334	4.7
	"Indiana"	"18"	"34 years"	"34"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	69	429334	16.1
	"Indiana"	"18"	"34 years"	"34"	"#COVID-19 (U07.1)"	"GR113-137"	34	429334	7.9
	"Indiana"	"18"	"35 years"	"35"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	53	427929	12.4
	"Indiana"	"18"	"35 years"	"35"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	23	427929	5.4
	"Indiana"	"18"	"35 years"	"35"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	81	427929	18.9
	"Indiana"	"18"	"35 years"	"35"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	11	427929	Unreliable
	"Indiana"	"18"	"35 years"	"35"	"#COVID-19 (U07.1)"	"GR113-137"	23	427929	5.4
	"Indiana"	"18"	"36 years"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	78	428511	18.2
	"Indiana"	"18"	"36 years"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	20	428511	4.7
	"Indiana"	"18"	"36 years"	"36"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	85	428511	19.8
	"Indiana"	"18"	"36 years"	"36"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	11	428511	Unreliable
	"Indiana"	"18"	"36 years"	"36"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	10	428511	Unreliable
	"Indiana"	"18"	"36 years"	"36"	"#COVID-19 (U07.1)"	"GR113-137"	23	428511	5.4
	"Indiana"	"18"	"37 years"	"37"	"#Septicemia (A40-A41)"	"GR113-010"	13	430073	Unreliable
	"Indiana"	"18"	"37 years"	"37"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	80	430073	18.6
	"Indiana"	"18"	"37 years"	"37"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	27	430073	6.3
	"Indiana"	"18"	"37 years"	"37"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	75	430073	17.4
	"Indiana"	"18"	"37 years"	"37"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	12	430073	Unreliable
	"Indiana"	"18"	"37 years"	"37"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	11	430073	Unreliable
	"Indiana"	"18"	"37 years"	"37"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	13	430073	Unreliable
	"Indiana"	"18"	"37 years"	"37"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	14	430073	Unreliable
	"Indiana"	"18"	"37 years"	"37"	"#COVID-19 (U07.1)"	"GR113-137"	32	430073	7.4
	"Indiana"	"18"	"38 years"	"38"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	123	427925	28.7
	"Indiana"	"18"	"38 years"	"38"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	24	427925	5.6
	"Indiana"	"18"	"38 years"	"38"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	118	427925	27.6
	"Indiana"	"18"	"38 years"	"38"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	19	427925	Unreliable
	"Indiana"	"18"	"38 years"	"38"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	12	427925	Unreliable
	"Indiana"	"18"	"38 years"	"38"	"#COVID-19 (U07.1)"	"GR113-137"	32	427925	7.5
	"Indiana"	"18"	"39 years"	"39"	"#Septicemia (A40-A41)"	"GR113-010"	13	435197	Unreliable
	"Indiana"	"18"	"39 years"	"39"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	97	435197	22.3
	"Indiana"	"18"	"39 years"	"39"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	21	435197	4.8
	"Indiana"	"18"	"39 years"	"39"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	125	435197	28.7
	"Indiana"	"18"	"39 years"	"39"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	15	435197	Unreliable
	"Indiana"	"18"	"39 years"	"39"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	10	435197	Unreliable
	"Indiana"	"18"	"39 years"	"39"	"#COVID-19 (U07.1)"	"GR113-137"	35	435197	8.0
	"Indiana"	"18"	"40 years"	"40"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	99	437768	22.6
	"Indiana"	"18"	"40 years"	"40"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	27	437768	6.2
	"Indiana"	"18"	"40 years"	"40"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	157	437768	35.9
	"Indiana"	"18"	"40 years"	"40"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	17	437768	Unreliable
	"Indiana"	"18"	"40 years"	"40"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	10	437768	Unreliable
	"Indiana"	"18"	"40 years"	"40"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	16	437768	Unreliable
	"Indiana"	"18"	"40 years"	"40"	"#COVID-19 (U07.1)"	"GR113-137"	52	437768	11.9
	"Indiana"	"18"	"41 years"	"41"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	129	433161	29.8
	"Indiana"	"18"	"41 years"	"41"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	37	433161	8.5
	"Indiana"	"18"	"41 years"	"41"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	171	433161	39.5
	"Indiana"	"18"	"41 years"	"41"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	20	433161	4.6
	"Indiana"	"18"	"41 years"	"41"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	12	433161	Unreliable
	"Indiana"	"18"	"41 years"	"41"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	13	433161	Unreliable
	"Indiana"	"18"	"41 years"	"41"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	14	433161	Unreliable
	"Indiana"	"18"	"41 years"	"41"	"#COVID-19 (U07.1)"	"GR113-137"	49	433161	11.3
	"Indiana"	"18"	"42 years"	"42"	"#Septicemia (A40-A41)"	"GR113-010"	13	429433	Unreliable
	"Indiana"	"18"	"42 years"	"42"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	176	429433	41.0
	"Indiana"	"18"	"42 years"	"42"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	43	429433	10.0
	"Indiana"	"18"	"42 years"	"42"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	171	429433	39.8
	"Indiana"	"18"	"42 years"	"42"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	28	429433	6.5
	"Indiana"	"18"	"42 years"	"42"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	10	429433	Unreliable
	"Indiana"	"18"	"42 years"	"42"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	13	429433	Unreliable
	"Indiana"	"18"	"42 years"	"42"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	15	429433	Unreliable
	"Indiana"	"18"	"42 years"	"42"	"#COVID-19 (U07.1)"	"GR113-137"	48	429433	11.2
	"Indiana"	"18"	"43 years"	"43"	"#Septicemia (A40-A41)"	"GR113-010"	12	417000	Unreliable
	"Indiana"	"18"	"43 years"	"43"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	172	417000	41.2
	"Indiana"	"18"	"43 years"	"43"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	46	417000	11.0
	"Indiana"	"18"	"43 years"	"43"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	206	417000	49.4
	"Indiana"	"18"	"43 years"	"43"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	29	417000	7.0
	"Indiana"	"18"	"43 years"	"43"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	10	417000	Unreliable
	"Indiana"	"18"	"43 years"	"43"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	17	417000	Unreliable
	"Indiana"	"18"	"43 years"	"43"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	21	417000	5.0
	"Indiana"	"18"	"43 years"	"43"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	12	417000	Unreliable
	"Indiana"	"18"	"43 years"	"43"	"#COVID-19 (U07.1)"	"GR113-137"	61	417000	14.6
	"Indiana"	"18"	"44 years"	"44"	"#Septicemia (A40-A41)"	"GR113-010"	14	407447	Unreliable
	"Indiana"	"18"	"44 years"	"44"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	185	407447	45.4
	"Indiana"	"18"	"44 years"	"44"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	42	407447	10.3
	"Indiana"	"18"	"44 years"	"44"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	188	407447	46.1
	"Indiana"	"18"	"44 years"	"44"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	35	407447	8.6
	"Indiana"	"18"	"44 years"	"44"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	12	407447	Unreliable
	"Indiana"	"18"	"44 years"	"44"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	18	407447	Unreliable
	"Indiana"	"18"	"44 years"	"44"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	24	407447	5.9
	"Indiana"	"18"	"44 years"	"44"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	13	407447	Unreliable
	"Indiana"	"18"	"44 years"	"44"	"#COVID-19 (U07.1)"	"GR113-137"	69	407447	16.9
	"Indiana"	"18"	"45 years"	"45"	"#Septicemia (A40-A41)"	"GR113-010"	14	402432	Unreliable
	"Indiana"	"18"	"45 years"	"45"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	223	402432	55.4
	"Indiana"	"18"	"45 years"	"45"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	41	402432	10.2
	"Indiana"	"18"	"45 years"	"45"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	251	402432	62.4
	"Indiana"	"18"	"45 years"	"45"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	35	402432	8.7
	"Indiana"	"18"	"45 years"	"45"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	15	402432	Unreliable
	"Indiana"	"18"	"45 years"	"45"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	15	402432	Unreliable
	"Indiana"	"18"	"45 years"	"45"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	12	402432	Unreliable
	"Indiana"	"18"	"45 years"	"45"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	17	402432	Unreliable
	"Indiana"	"18"	"45 years"	"45"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	13	402432	Unreliable
	"Indiana"	"18"	"45 years"	"45"	"#COVID-19 (U07.1)"	"GR113-137"	79	402432	19.6
	"Indiana"	"18"	"46 years"	"46"	"#Septicemia (A40-A41)"	"GR113-010"	21	391276	5.4
	"Indiana"	"18"	"46 years"	"46"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	237	391276	60.6
	"Indiana"	"18"	"46 years"	"46"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	54	391276	13.8
	"Indiana"	"18"	"46 years"	"46"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	258	391276	65.9
	"Indiana"	"18"	"46 years"	"46"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	37	391276	9.5
	"Indiana"	"18"	"46 years"	"46"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	11	391276	Unreliable
	"Indiana"	"18"	"46 years"	"46"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	19	391276	Unreliable
	"Indiana"	"18"	"46 years"	"46"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	24	391276	6.1
	"Indiana"	"18"	"46 years"	"46"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	16	391276	Unreliable
	"Indiana"	"18"	"46 years"	"46"	"#COVID-19 (U07.1)"	"GR113-137"	79	391276	20.2
	"Indiana"	"18"	"47 years"	"47"	"#Septicemia (A40-A41)"	"GR113-010"	22	395721	5.6
	"Indiana"	"18"	"47 years"	"47"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	259	395721	65.5
	"Indiana"	"18"	"47 years"	"47"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	66	395721	16.7
	"Indiana"	"18"	"47 years"	"47"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	266	395721	67.2
	"Indiana"	"18"	"47 years"	"47"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	41	395721	10.4
	"Indiana"	"18"	"47 years"	"47"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	17	395721	Unreliable
	"Indiana"	"18"	"47 years"	"47"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	19	395721	Unreliable
	"Indiana"	"18"	"47 years"	"47"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	14	395721	Unreliable
	"Indiana"	"18"	"47 years"	"47"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	23	395721	5.8
	"Indiana"	"18"	"47 years"	"47"	"#COVID-19 (U07.1)"	"GR113-137"	96	395721	24.3
	"Indiana"	"18"	"48 years"	"48"	"#Septicemia (A40-A41)"	"GR113-010"	20	395761	5.1
	"Indiana"	"18"	"48 years"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	288	395761	72.8
	"Indiana"	"18"	"48 years"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	68	395761	17.2
	"Indiana"	"18"	"48 years"	"48"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	296	395761	74.8
	"Indiana"	"18"	"48 years"	"48"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	37	395761	9.3
	"Indiana"	"18"	"48 years"	"48"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	25	395761	6.3
	"Indiana"	"18"	"48 years"	"48"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	31	395761	7.8
	"Indiana"	"18"	"48 years"	"48"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	13	395761	Unreliable
	"Indiana"	"18"	"48 years"	"48"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	24	395761	6.1
	"Indiana"	"18"	"48 years"	"48"	"#COVID-19 (U07.1)"	"GR113-137"	98	395761	24.8
	"Indiana"	"18"	"49 years"	"49"	"#Septicemia (A40-A41)"	"GR113-010"	19	409169	Unreliable
	"Indiana"	"18"	"49 years"	"49"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	365	409169	89.2
	"Indiana"	"18"	"49 years"	"49"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	74	409169	18.1
	"Indiana"	"18"	"49 years"	"49"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	382	409169	93.4
	"Indiana"	"18"	"49 years"	"49"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	48	409169	11.7
	"Indiana"	"18"	"49 years"	"49"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	19	409169	Unreliable
	"Indiana"	"18"	"49 years"	"49"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	34	409169	8.3
	"Indiana"	"18"	"49 years"	"49"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	14	409169	Unreliable
	"Indiana"	"18"	"49 years"	"49"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	31	409169	7.6
	"Indiana"	"18"	"49 years"	"49"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	13	409169	Unreliable
	"Indiana"	"18"	"49 years"	"49"	"#COVID-19 (U07.1)"	"GR113-137"	127	409169	31.0
	"Indiana"	"18"	"50 years"	"50"	"#Septicemia (A40-A41)"	"GR113-010"	27	425843	6.3
	"Indiana"	"18"	"50 years"	"50"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	415	425843	97.5
	"Indiana"	"18"	"50 years"	"50"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	75	425843	17.6
	"Indiana"	"18"	"50 years"	"50"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	374	425843	87.8
	"Indiana"	"18"	"50 years"	"50"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	69	425843	16.2
	"Indiana"	"18"	"50 years"	"50"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	20	425843	4.7
	"Indiana"	"18"	"50 years"	"50"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	40	425843	9.4
	"Indiana"	"18"	"50 years"	"50"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	23	425843	5.4
	"Indiana"	"18"	"50 years"	"50"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	36	425843	8.5
	"Indiana"	"18"	"50 years"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	10	425843	Unreliable
	"Indiana"	"18"	"50 years"	"50"	"#COVID-19 (U07.1)"	"GR113-137"	127	425843	29.8
	"Indiana"	"18"	"51 years"	"51"	"#Septicemia (A40-A41)"	"GR113-010"	20	433831	4.6
	"Indiana"	"18"	"51 years"	"51"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	425	433831	98.0
